Sample Number,Time (s),D0,D1,D2,D3,D4,D5,,
2886,1.885000002,0,0,0,0,0,0,,
2887,1.886000002,0,0,0,0,0,0,,
2888,1.887000002,0,0,0,0,0,0,,
2889,1.888000002,0,0,0,0,0,0,,
2890,1.889000002,0,0,0,0,0,0,,
2891,1.890000002,0,0,0,0,0,0,,
2892,1.891000002,0,0,0,0,0,0,,
2893,1.892000002,0,0,0,0,0,0,,
2894,1.893000002,0,0,0,0,0,0,,
2895,1.894000002,0,0,0,0,0,0,,
2896,1.895000002,0,0,0,0,0,0,,
2897,1.896000002,0,0,0,0,0,0,,
2898,1.897000002,0,0,0,0,0,0,,
2899,1.898000002,0,0,0,0,0,0,,
2900,1.899000002,0,0,0,0,0,0,,
2901,1.900000002,0,0,0,0,0,0,,
2902,1.901000002,1,0,0,0,0,0,,
2903,1.902000002,1,0,0,0,0,0,,
2904,1.903000002,1,0,0,0,0,0,,
2905,1.904000002,1,0,0,0,0,0,,
2906,1.905000002,1,1,0,0,0,0,,
2907,1.906000002,1,1,0,0,0,0,,
2908,1.907000002,1,1,0,0,0,0,,
2909,1.908000002,1,1,0,0,0,0,,
2910,1.909000002,1,1,0,0,0,0,,
2911,1.910000002,1,1,0,0,0,0,,
2912,1.911000002,1,1,0,0,0,0,,
2913,1.912000002,1,1,0,0,0,0,,
2914,1.913000002,0,1,0,0,0,0,,
2915,1.914000002,0,1,0,0,0,0,,
2916,1.915000002,0,1,0,0,0,0,,
2917,1.916000002,0,0,0,0,0,0,,
2918,1.917000002,0,0,0,0,0,0,,
2919,1.918000002,0,0,0,0,0,0,,
2920,1.919000002,0,0,0,0,0,0,,
2921,1.920000002,0,0,0,0,0,0,,
2922,1.921000002,0,0,0,0,0,0,,
2923,1.922000002,0,0,0,1,0,0,,
2924,1.923000002,0,0,0,1,0,0,,
2925,1.924000002,0,0,0,1,0,1,,
2926,1.925000002,0,0,0,1,0,1,,
2927,1.926000002,0,0,0,0,0,1,,
2928,1.927000002,0,0,1,0,0,0,,
2929,1.928000002,0,0,1,0,0,0,,
2930,1.929000002,0,0,1,0,1,0,,
2931,1.930000002,0,0,1,0,1,0,,
2932,1.931000002,0,0,0,0,1,0,,
2933,1.932000002,0,0,0,0,0,0,,
2934,1.933000002,0,0,0,0,0,0,,
2935,1.934000002,0,0,0,0,0,0,,
2936,1.935000002,0,0,0,0,0,0,,
2937,1.936000002,0,0,0,0,0,0,,
2938,1.937000002,0,0,0,0,0,0,,
2939,1.938000002,0,0,0,0,0,0,,
2940,1.939000002,0,0,0,0,0,0,,
2941,1.940000002,0,0,0,0,0,0,,
2942,1.941000002,0,0,0,0,0,0,,
2943,1.942000002,0,0,0,0,0,0,,
2944,1.943000002,0,0,0,0,0,0,,
2945,1.944000002,0,0,0,0,0,0,,
2946,1.945000002,0,0,0,0,0,0,,
2947,1.946000002,0,0,0,0,0,0,,
2948,1.947000002,0,0,0,0,0,0,,
2949,1.948000002,0,0,0,0,0,0,,
2950,1.949000002,0,0,0,0,0,0,,
2951,1.950000002,0,0,0,0,0,0,,
2952,1.951000002,0,0,0,0,0,0,,
2953,1.952000002,0,0,0,0,0,0,,
2954,1.953000002,0,0,0,0,0,0,,
2955,1.954000002,0,0,0,0,0,0,,
2956,1.955000002,0,0,0,0,0,0,,
2957,1.956000002,0,0,0,0,0,0,,
2958,1.957000002,0,0,0,0,0,0,,
2959,1.958000002,0,0,0,0,0,0,,
2960,1.959000002,0,0,0,0,0,0,,
2961,1.960000002,0,0,0,0,0,0,,
2962,1.961000002,0,0,0,0,0,0,,
2963,1.962000002,0,0,0,0,0,0,,
2964,1.963000002,0,0,0,0,0,0,,
2965,1.964000002,0,0,0,0,0,0,,
2966,1.965000002,0,0,0,0,0,0,,
2967,1.966000002,0,0,0,0,0,0,,
2968,1.967000002,0,0,0,0,0,0,,
2969,1.968000002,0,0,0,0,0,0,,
2970,1.969000002,0,0,0,0,0,0,,
2971,1.970000002,0,0,0,0,0,0,,
2972,1.971000002,0,0,0,0,0,0,,
2973,1.972000002,0,0,0,0,0,0,,
2974,1.973000002,0,0,0,0,0,0,,
2975,1.974000002,0,0,0,0,0,0,,
2976,1.975000002,0,0,0,0,0,0,,
2977,1.976000002,0,0,0,0,0,0,,
2978,1.977000002,0,0,0,0,0,0,,
2979,1.978000002,0,0,0,0,0,0,,
2980,1.979000002,0,0,0,0,0,0,,
2981,1.980000002,0,0,0,0,0,0,,
2982,1.981000002,0,0,0,0,0,0,,
2983,1.982000002,0,0,0,0,0,0,,
2984,1.983000002,0,0,0,0,0,0,,
2985,1.984000002,0,0,0,0,0,0,,
2986,1.985000002,0,0,0,0,0,0,,
2987,1.986000002,0,0,0,0,0,0,,
2988,1.987000002,0,0,0,0,0,0,,
2989,1.988000002,0,0,0,0,0,0,,
2990,1.989000002,0,0,0,0,0,0,,
2991,1.990000002,0,0,0,0,0,0,,
2992,1.991000002,0,0,0,0,0,0,,
2993,1.992000002,0,0,0,0,0,0,,
2994,1.993000002,0,0,0,0,0,0,,
2995,1.994000002,0,0,0,0,0,0,,
2996,1.995000002,0,0,0,0,0,0,,
2997,1.996000002,0,0,0,0,0,0,,
2998,1.997000002,0,0,0,0,0,0,,
2999,1.998000002,0,0,0,0,0,0,,
3000,1.999000002,0,0,0,0,0,0,,
3001,2.000000002,0,0,0,0,0,0,,
3002,2.001000002,1,0,0,0,0,0,,
3003,2.002000002,1,0,0,0,0,0,,
3004,2.003000002,1,0,0,0,0,0,,
3005,2.004000002,1,0,0,0,0,0,,
3006,2.005000002,1,1,0,0,0,0,,
3007,2.006000002,1,1,0,0,0,0,,
3008,2.007000002,1,1,0,0,0,0,,
3009,2.008000002,1,1,0,0,0,0,,
3010,2.009000002,1,1,0,0,0,0,,
3011,2.010000002,1,1,0,0,0,0,,
3012,2.011000002,1,1,0,0,0,0,,
3013,2.012000002,1,1,0,0,0,0,,
3014,2.013000002,0,1,0,0,0,0,,
3015,2.014000002,0,1,0,0,0,0,,
3016,2.015000002,0,1,0,0,0,0,,
3017,2.016000002,0,0,0,0,0,0,,
3018,2.017000002,0,0,0,0,0,0,,
3019,2.018000002,0,0,0,0,0,0,,
3020,2.019000002,0,0,0,0,0,0,,
3021,2.020000002,0,0,0,0,0,0,,
3022,2.021000002,0,0,0,0,0,0,,
3023,2.022000002,0,0,0,0,0,0,,
3024,2.023000002,0,0,0,0,0,0,,
3025,2.024000002,0,0,0,0,0,0,,
3026,2.025000002,0,0,0,0,0,0,,
3027,2.026000002,0,0,0,0,0,0,,
3028,2.027000002,0,0,0,0,0,0,,
3029,2.028000002,0,0,0,0,0,0,,
3030,2.029000002,0,0,0,0,0,0,,
3031,2.030000002,0,0,0,0,0,0,,
3032,2.031000002,0,0,0,0,0,0,,
3033,2.032000002,0,0,0,1,0,0,,
3034,2.033000002,0,0,0,1,0,0,,
3035,2.034000002,0,0,0,1,0,1,,
3036,2.035000002,0,0,0,1,0,1,,
3037,2.036000002,0,0,0,0,0,1,,
3038,2.037000002,0,0,1,0,0,1,,
3039,2.038000002,0,0,1,0,0,1,,
3040,2.039000002,0,0,1,0,1,1,,
3041,2.040000002,0,0,1,0,1,1,,
3042,2.041000002,0,0,0,0,1,0,,
3043,2.042000002,0,0,0,0,1,0,,
3044,2.043000002,0,0,0,0,0,0,,
3045,2.044000002,0,0,0,0,0,0,,
3046,2.045000002,0,0,0,0,0,0,,
3047,2.046000002,0,0,0,0,0,0,,
3048,2.047000002,0,0,0,0,0,0,,
3049,2.048000002,0,0,0,0,0,0,,
3050,2.049000002,0,0,0,0,0,0,,
3051,2.050000002,0,0,0,0,0,0,,
3052,2.051000002,0,0,0,0,0,0,,
3053,2.052000002,0,0,0,0,0,0,,
3054,2.053000002,0,0,0,0,0,0,,
3055,2.054000002,0,0,0,0,0,0,,
3056,2.055000002,0,0,0,0,0,0,,
3057,2.056000002,0,0,0,0,0,0,,
3058,2.057000002,0,0,0,0,0,0,,
3059,2.058000002,0,0,0,0,0,0,,
3060,2.059000002,0,0,0,0,0,0,,
3061,2.060000002,0,0,0,0,0,0,,
3062,2.061000002,0,0,0,0,0,0,,
3063,2.062000002,0,0,0,0,0,0,,
3064,2.063000002,0,0,0,0,0,0,,
3065,2.064000002,0,0,0,0,0,0,,
3066,2.065000002,0,0,0,0,0,0,,
3067,2.066000002,0,0,0,0,0,0,,
3068,2.067000002,0,0,0,0,0,0,,
3069,2.068000002,0,0,0,0,0,0,,
3070,2.069000002,0,0,0,0,0,0,,
3071,2.070000002,0,0,0,0,0,0,,
3072,2.071000002,0,0,0,0,0,0,,
3073,2.072000002,0,0,0,0,0,0,,
3074,2.073000002,0,0,0,0,0,0,,
3075,2.074000002,0,0,0,0,0,0,,
3076,2.075000002,0,0,0,0,0,0,,
3077,2.076000002,0,0,0,0,0,0,,
3078,2.077000002,0,0,0,0,0,0,,
3079,2.078000002,0,0,0,0,0,0,,
3080,2.079000002,0,0,0,0,0,0,,
3081,2.080000002,0,0,0,0,0,0,,
3082,2.081000002,0,0,0,0,0,0,,
3083,2.082000002,0,0,0,0,0,0,,
3084,2.083000002,0,0,0,0,0,0,,
3085,2.084000002,0,0,0,0,0,0,,
3086,2.085000002,0,0,0,0,0,0,,
3087,2.086000002,0,0,0,0,0,0,,
3088,2.087000002,0,0,0,0,0,0,,
3089,2.088000002,0,0,0,0,0,0,,
3090,2.089000002,0,0,0,0,0,0,,
3091,2.090000002,0,0,0,0,0,0,,
3092,2.091000002,0,0,0,0,0,0,,
3093,2.092000002,0,0,0,0,0,0,,
3094,2.093000002,0,0,0,0,0,0,,
3095,2.094000002,0,0,0,0,0,0,,
3096,2.095000002,0,0,0,0,0,0,,
3097,2.096000002,0,0,0,0,0,0,,
3098,2.097000002,0,0,0,0,0,0,,
3099,2.098000002,0,0,0,0,0,0,,
3100,2.099000002,0,0,0,0,0,0,,
3101,2.100000002,0,0,0,0,0,0,,
3102,2.101000002,1,0,0,0,0,0,,
3103,2.102000002,1,0,0,0,0,0,,
3104,2.103000002,1,0,0,0,0,0,,
3105,2.104000002,1,1,0,0,0,0,,
3106,2.105000002,1,1,0,0,0,0,,
3107,2.106000002,1,1,0,0,0,0,,
3108,2.107000002,1,1,0,0,0,0,,
3109,2.108000002,1,1,0,0,0,0,,
3110,2.109000002,1,1,0,0,0,0,,
3111,2.110000002,1,1,0,0,0,0,,
3112,2.111000002,1,1,0,0,0,0,,
3113,2.112000002,1,1,0,0,0,0,,
3114,2.113000002,0,1,0,0,0,0,,
3115,2.114000002,0,1,0,0,0,0,,
3116,2.115000002,0,1,0,0,0,0,,
3117,2.116000002,0,0,0,0,0,0,,
3118,2.117000002,0,0,0,0,0,0,,
3119,2.118000002,0,0,0,0,0,0,,
3120,2.119000002,0,0,0,0,0,0,,
3121,2.120000002,0,0,0,0,0,0,,
3122,2.121000002,0,0,0,0,0,0,,
3123,2.122000002,0,0,0,0,0,0,,
3124,2.123000002,0,0,0,0,0,0,,
3125,2.124000002,0,0,0,0,0,0,,
3126,2.125000002,0,0,0,0,0,0,,
3127,2.126000002,0,0,0,0,0,0,,
3128,2.127000002,0,0,1,0,0,0,,
3129,2.128000002,0,0,1,0,0,0,,
3130,2.129000002,0,0,1,0,1,0,,
3131,2.130000002,0,0,1,0,1,0,,
3132,2.131000002,0,0,0,0,1,0,,
3133,2.132000002,0,0,0,1,1,0,,
3134,2.133000002,0,0,0,1,1,0,,
3135,2.134000002,0,0,0,1,1,1,,
3136,2.135000002,0,0,0,1,1,1,,
3137,2.136000002,0,0,0,0,0,1,,
3138,2.137000002,0,0,0,0,0,0,,
3139,2.138000002,0,0,0,0,0,0,,
3140,2.139000002,0,0,0,0,0,0,,
3141,2.140000002,0,0,0,0,0,0,,
3142,2.141000002,0,0,0,0,0,0,,
3143,2.142000002,0,0,0,0,0,0,,
3144,2.143000002,0,0,0,0,0,0,,
3145,2.144000002,0,0,0,0,0,0,,
3146,2.145000002,0,0,0,0,0,0,,
3147,2.146000002,0,0,0,0,0,0,,
3148,2.147000002,0,0,0,0,0,0,,
3149,2.148000002,0,0,0,0,0,0,,
3150,2.149000002,0,0,0,0,0,0,,
3151,2.150000002,0,0,0,0,0,0,,
3152,2.151000002,0,0,0,0,0,0,,
3153,2.152000002,0,0,0,0,0,0,,
3154,2.153000002,0,0,0,0,0,0,,
3155,2.154000002,0,0,0,0,0,0,,
3156,2.155000002,0,0,0,0,0,0,,
3157,2.156000002,0,0,0,0,0,0,,
3158,2.157000002,0,0,0,0,0,0,,
3159,2.158000002,0,0,0,0,0,0,,
3160,2.159000002,0,0,0,0,0,0,,
3161,2.160000002,0,0,0,0,0,0,,
3162,2.161000002,0,0,0,0,0,0,,
3163,2.162000002,0,0,0,0,0,0,,
3164,2.163000002,0,0,0,0,0,0,,
3165,2.164000002,0,0,0,0,0,0,,
3166,2.165000002,0,0,0,0,0,0,,
3167,2.166000002,0,0,0,0,0,0,,
3168,2.167000002,0,0,0,0,0,0,,
3169,2.168000002,0,0,0,0,0,0,,
3170,2.169000002,0,0,0,0,0,0,,
3171,2.170000002,0,0,0,0,0,0,,
3172,2.171000002,0,0,0,0,0,0,,
3173,2.172000002,0,0,0,0,0,0,,
3174,2.173000002,0,0,0,0,0,0,,
3175,2.174000002,0,0,0,0,0,0,,
3176,2.175000002,0,0,0,0,0,0,,
3177,2.176000002,0,0,0,0,0,0,,
3178,2.177000002,0,0,0,0,0,0,,
3179,2.178000002,0,0,0,0,0,0,,
3180,2.179000002,0,0,0,0,0,0,,
3181,2.180000002,0,0,0,0,0,0,,
3182,2.181000002,0,0,0,0,0,0,,
3183,2.182000002,0,0,0,0,0,0,,
3184,2.183000002,0,0,0,0,0,0,,
3185,2.184000002,0,0,0,0,0,0,,
3186,2.185000002,0,0,0,0,0,0,,
3187,2.186000002,0,0,0,0,0,0,,
3188,2.187000002,0,0,0,0,0,0,,
3189,2.188000002,0,0,0,0,0,0,,
3190,2.189000002,0,0,0,0,0,0,,
3191,2.190000002,0,0,0,0,0,0,,
3192,2.191000002,0,0,0,0,0,0,,
3193,2.192000002,0,0,0,0,0,0,,
3194,2.193000002,0,0,0,0,0,0,,
3195,2.194000002,0,0,0,0,0,0,,
3196,2.195000002,0,0,0,0,0,0,,
3197,2.196000002,0,0,0,0,0,0,,
3198,2.197000002,0,0,0,0,0,0,,
3199,2.198000002,0,0,0,0,0,0,,
3200,2.199000002,0,0,0,0,0,0,,
3201,2.200000002,0,0,0,0,0,0,,
3202,2.201000002,1,0,0,0,0,0,,
3203,2.202000002,1,0,0,0,0,0,,
3204,2.203000002,1,0,0,0,0,0,,
3205,2.204000002,1,0,0,0,0,0,,
3206,2.205000002,1,1,0,0,0,0,,
3207,2.206000002,1,1,0,0,0,0,,
3208,2.207000002,1,1,0,0,0,0,,
3209,2.208000002,1,1,0,0,0,0,,
3210,2.209000002,1,1,0,0,0,0,,
3211,2.210000002,1,1,0,0,0,0,,
3212,2.211000002,1,1,0,0,0,0,,
3213,2.212000002,1,1,0,0,0,0,,
3214,2.213000002,0,1,0,0,0,0,,
3215,2.214000002,0,1,0,0,0,0,,
3216,2.215000002,0,1,0,0,0,0,,
3217,2.216000002,0,0,0,0,0,0,,
3218,2.217000002,0,0,0,0,0,0,,
3219,2.218000002,0,0,0,0,0,0,,
3220,2.219000002,0,0,0,0,0,0,,
3221,2.220000002,0,0,0,0,0,0,,
3222,2.221000002,0,0,0,0,0,0,,
3223,2.222000002,0,0,0,1,0,0,,
3224,2.223000002,0,0,0,1,0,0,,
3225,2.224000002,0,0,0,1,0,0,,
3226,2.225000002,0,0,0,0,0,0,,
3227,2.226000002,0,0,0,0,0,0,,
3228,2.227000002,0,0,1,0,0,0,,
3229,2.228000002,0,0,1,0,0,0,,
3230,2.229000002,0,0,1,0,1,0,,
3231,2.230000002,0,0,1,0,1,0,,
3232,2.231000002,0,0,0,0,1,0,,
3233,2.232000002,0,0,0,0,1,0,,
3234,2.233000002,0,0,0,0,1,0,,
3235,2.234000002,0,0,0,0,1,1,,
3236,2.235000002,0,0,0,0,0,1,,
3237,2.236000002,0,0,0,0,0,1,,
3238,2.237000002,0,0,0,0,0,1,,
3239,2.238000002,0,0,0,0,0,0,,
3240,2.239000002,0,0,0,0,0,0,,
3241,2.240000002,0,0,0,0,0,0,,
3242,2.241000002,0,0,0,0,0,0,,
3243,2.242000002,0,0,0,0,0,0,,
3244,2.243000002,0,0,0,0,0,0,,
3245,2.244000002,0,0,0,0,0,0,,
3246,2.245000002,0,0,0,0,0,0,,
3247,2.246000002,0,0,0,0,0,0,,
3248,2.247000002,0,0,0,0,0,0,,
3249,2.248000002,0,0,0,0,0,0,,
3250,2.249000002,0,0,0,0,0,0,,
3251,2.250000002,0,0,0,0,0,0,,
3252,2.251000002,0,0,0,0,0,0,,
3253,2.252000002,0,0,0,0,0,0,,
3254,2.253000002,0,0,0,0,0,0,,
3255,2.254000002,0,0,0,0,0,0,,
3256,2.255000002,0,0,0,0,0,0,,
3257,2.256000002,0,0,0,0,0,0,,
3258,2.257000002,0,0,0,0,0,0,,
3259,2.258000002,0,0,0,0,0,0,,
3260,2.259000002,0,0,0,0,0,0,,
3261,2.260000002,0,0,0,0,0,0,,
3262,2.261000002,0,0,0,0,0,0,,
3263,2.262000002,0,0,0,0,0,0,,
3264,2.263000002,0,0,0,0,0,0,,
3265,2.264000002,0,0,0,0,0,0,,
3266,2.265000002,0,0,0,0,0,0,,
3267,2.266000002,0,0,0,0,0,0,,
3268,2.267000002,0,0,0,0,0,0,,
3269,2.268000002,0,0,0,0,0,0,,
3270,2.269000002,0,0,0,0,0,0,,
3271,2.270000002,0,0,0,0,0,0,,
3272,2.271000002,0,0,0,0,0,0,,
3273,2.272000002,0,0,0,0,0,0,,
3274,2.273000002,0,0,0,0,0,0,,
3275,2.274000002,0,0,0,0,0,0,,
3276,2.275000002,0,0,0,0,0,0,,
3277,2.276000002,0,0,0,0,0,0,,
3278,2.277000002,0,0,0,0,0,0,,
3279,2.278000002,0,0,0,0,0,0,,
3280,2.279000002,0,0,0,0,0,0,,
3281,2.280000002,0,0,0,0,0,0,,
3282,2.281000002,0,0,0,0,0,0,,
3283,2.282000002,0,0,0,0,0,0,,
3284,2.283000002,0,0,0,0,0,0,,
3285,2.284000002,0,0,0,0,0,0,,
3286,2.285000002,0,0,0,0,0,0,,
3287,2.286000002,0,0,0,0,0,0,,
3288,2.287000002,0,0,0,0,0,0,,
3289,2.288000002,0,0,0,0,0,0,,
3290,2.289000002,0,0,0,0,0,0,,
3291,2.290000002,0,0,0,0,0,0,,
3292,2.291000002,0,0,0,0,0,0,,
3293,2.292000002,0,0,0,0,0,0,,
3294,2.293000002,0,0,0,0,0,0,,
3295,2.294000002,0,0,0,0,0,0,,
3296,2.295000002,0,0,0,0,0,0,,
3297,2.296000002,0,0,0,0,0,0,,
3298,2.297000002,0,0,0,0,0,0,,
3299,2.298000002,0,0,0,0,0,0,,
3300,2.299000002,0,0,0,0,0,0,,
3301,2.300000002,0,0,0,0,0,0,,
3302,2.301000002,1,0,0,0,0,0,,
3303,2.302000002,1,0,0,0,0,0,,
3304,2.303000002,1,0,0,0,0,0,,
3305,2.304000002,1,0,0,0,0,0,,
3306,2.305000002,1,1,0,0,0,0,,
3307,2.306000002,1,1,0,0,0,0,,
3308,2.307000002,1,1,0,0,0,0,,
3309,2.308000002,1,1,0,0,0,0,,
3310,2.309000002,1,1,0,0,0,0,,
3311,2.310000002,1,1,0,0,0,0,,
3312,2.311000002,1,1,0,0,0,0,,
3313,2.312000002,1,1,0,0,0,0,,
3314,2.313000002,0,1,0,0,0,0,,
3315,2.314000002,0,1,0,0,0,0,,
3316,2.315000002,0,1,0,0,0,0,,
3317,2.316000002,0,1,0,0,0,0,,
3318,2.317000002,0,0,0,0,0,0,,
3319,2.318000002,0,0,0,0,0,0,,
3320,2.319000002,0,0,0,0,0,0,,
3321,2.320000002,0,0,0,0,0,0,,
3322,2.321000002,0,0,0,0,0,0,,
3323,2.322000002,0,0,0,1,0,0,,
3324,2.323000002,0,0,0,1,0,0,,
3325,2.324000002,0,0,0,1,0,1,,
3326,2.325000002,0,0,0,1,0,1,,
3327,2.326000002,0,0,0,0,0,1,,
3328,2.327000002,0,0,1,0,0,1,,
3329,2.328000002,0,0,1,0,0,0,,
3330,2.329000002,0,0,1,0,1,0,,
3331,2.330000002,0,0,1,0,1,0,,
3332,2.331000002,0,0,0,0,1,0,,
3333,2.332000002,0,0,0,0,0,0,,
3334,2.333000002,0,0,0,0,0,0,,
3335,2.334000002,0,0,0,0,0,0,,
3336,2.335000002,0,0,0,0,0,0,,
3337,2.336000002,0,0,0,0,0,0,,
3338,2.337000002,0,0,0,0,0,0,,
3339,2.338000002,0,0,0,0,0,0,,
3340,2.339000002,0,0,0,0,0,0,,
3341,2.340000002,0,0,0,0,0,0,,
3342,2.341000002,0,0,0,0,0,0,,
3343,2.342000002,0,0,0,0,0,0,,
3344,2.343000002,0,0,0,0,0,0,,
3345,2.344000002,0,0,0,0,0,0,,
3346,2.345000002,0,0,0,0,0,0,,
3347,2.346000002,0,0,0,0,0,0,,
3348,2.347000002,0,0,0,0,0,0,,
3349,2.348000002,0,0,0,0,0,0,,
3350,2.349000002,0,0,0,0,0,0,,
3351,2.350000002,0,0,0,0,0,0,,
3352,2.351000002,0,0,0,0,0,0,,
3353,2.352000002,0,0,0,0,0,0,,
3354,2.353000002,0,0,0,0,0,0,,
3355,2.354000002,0,0,0,0,0,0,,
3356,2.355000002,0,0,0,0,0,0,,
3357,2.356000002,0,0,0,0,0,0,,
3358,2.357000002,0,0,0,0,0,0,,
3359,2.358000002,0,0,0,0,0,0,,
3360,2.359000002,0,0,0,0,0,0,,
3361,2.360000002,0,0,0,0,0,0,,
3362,2.361000002,0,0,0,0,0,0,,
3363,2.362000002,0,0,0,0,0,0,,
3364,2.363000002,0,0,0,0,0,0,,
3365,2.364000002,0,0,0,0,0,0,,
3366,2.365000002,0,0,0,0,0,0,,
3367,2.366000002,0,0,0,0,0,0,,
3368,2.367000002,0,0,0,0,0,0,,
3369,2.368000002,0,0,0,0,0,0,,
3370,2.369000002,0,0,0,0,0,0,,
3371,2.370000002,0,0,0,0,0,0,,
3372,2.371000002,0,0,0,0,0,0,,
3373,2.372000002,0,0,0,0,0,0,,
3374,2.373000002,0,0,0,0,0,0,,
3375,2.374000002,0,0,0,0,0,0,,
3376,2.375000002,0,0,0,0,0,0,,
3377,2.376000002,0,0,0,0,0,0,,
3378,2.377000002,0,0,0,0,0,0,,
3379,2.378000002,0,0,0,0,0,0,,
3380,2.379000002,0,0,0,0,0,0,,
3381,2.380000002,0,0,0,0,0,0,,
3382,2.381000002,0,0,0,0,0,0,,
3383,2.382000002,0,0,0,0,0,0,,
3384,2.383000002,0,0,0,0,0,0,,
3385,2.384000002,0,0,0,0,0,0,,
3386,2.385000002,0,0,0,0,0,0,,
3387,2.386000002,0,0,0,0,0,0,,
3388,2.387000002,0,0,0,0,0,0,,
3389,2.388000002,0,0,0,0,0,0,,
3390,2.389000002,0,0,0,0,0,0,,
3391,2.390000002,0,0,0,0,0,0,,
3392,2.391000002,0,0,0,0,0,0,,
3393,2.392000002,0,0,0,0,0,0,,
3394,2.393000002,0,0,0,0,0,0,,
3395,2.394000002,0,0,0,0,0,0,,
3396,2.395000002,0,0,0,0,0,0,,
3397,2.396000002,0,0,0,0,0,0,,
3398,2.397000002,0,0,0,0,0,0,,
3399,2.398000002,0,0,0,0,0,0,,
3400,2.399000002,0,0,0,0,0,0,,
3401,2.400000002,0,0,0,0,0,0,,
3402,2.401000002,1,0,0,0,0,0,,
3403,2.402000002,1,0,0,0,0,0,,
3404,2.403000002,1,0,0,0,0,0,,
3405,2.404000002,1,0,0,0,0,0,,
3406,2.405000002,1,1,0,0,0,0,,
3407,2.406000002,1,1,0,0,0,0,,
3408,2.407000002,1,1,0,0,0,0,,
3409,2.408000002,1,1,0,0,0,0,,
3410,2.409000002,1,1,0,0,0,0,,
3411,2.410000002,1,1,0,0,0,0,,
3412,2.411000002,1,1,0,0,0,0,,
3413,2.412000002,1,1,0,0,0,0,,
3414,2.413000002,0,1,0,0,0,0,,
3415,2.414000002,0,1,0,0,0,0,,
3416,2.415000002,0,1,0,0,0,0,,
3417,2.416000002,0,0,0,0,0,0,,
3418,2.417000002,0,0,0,0,0,0,,
3419,2.418000002,0,0,0,0,0,0,,
3420,2.419000002,0,0,0,0,0,0,,
3421,2.420000002,0,0,0,0,0,0,,
3422,2.421000002,0,0,0,0,0,0,,
3423,2.422000002,0,0,0,1,0,0,,
3424,2.423000002,0,0,0,1,0,0,,
3425,2.424000002,0,0,0,1,0,1,,
3426,2.425000002,0,0,0,1,0,1,,
3427,2.426000002,0,0,0,0,0,1,,
3428,2.427000002,0,0,1,0,0,0,,
3429,2.428000002,0,0,1,0,0,0,,
3430,2.429000002,0,0,1,0,1,0,,
3431,2.430000002,0,0,1,0,1,0,,
3432,2.431000002,0,0,0,0,1,0,,
3433,2.432000002,0,0,0,0,0,0,,
3434,2.433000002,0,0,0,0,0,0,,
3435,2.434000002,0,0,0,0,0,0,,
3436,2.435000002,0,0,0,0,0,0,,
3437,2.436000002,0,0,0,0,0,0,,
3438,2.437000002,0,0,0,0,0,0,,
3439,2.438000002,0,0,0,0,0,0,,
3440,2.439000002,0,0,0,0,0,0,,
3441,2.440000002,0,0,0,0,0,0,,
3442,2.441000002,0,0,0,0,0,0,,
3443,2.442000002,0,0,0,0,0,0,,
3444,2.443000002,0,0,0,0,0,0,,
3445,2.444000002,0,0,0,0,0,0,,
3446,2.445000002,0,0,0,0,0,0,,
3447,2.446000002,0,0,0,0,0,0,,
3448,2.447000002,0,0,0,0,0,0,,
3449,2.448000002,0,0,0,0,0,0,,
3450,2.449000002,0,0,0,0,0,0,,
3451,2.450000002,0,0,0,0,0,0,,
3452,2.451000002,0,0,0,0,0,0,,
3453,2.452000002,0,0,0,0,0,0,,
3454,2.453000002,0,0,0,0,0,0,,
3455,2.454000002,0,0,0,0,0,0,,
3456,2.455000002,0,0,0,0,0,0,,
3457,2.456000002,0,0,0,0,0,0,,
3458,2.457000002,0,0,0,0,0,0,,
3459,2.458000002,0,0,0,0,0,0,,
3460,2.459000002,0,0,0,0,0,0,,
3461,2.460000002,0,0,0,0,0,0,,
3462,2.461000002,0,0,0,0,0,0,,
3463,2.462000002,0,0,0,0,0,0,,
3464,2.463000002,0,0,0,0,0,0,,
3465,2.464000002,0,0,0,0,0,0,,
3466,2.465000002,0,0,0,0,0,0,,
3467,2.466000002,0,0,0,0,0,0,,
3468,2.467000002,0,0,0,0,0,0,,
3469,2.468000002,0,0,0,0,0,0,,
3470,2.469000002,0,0,0,0,0,0,,
3471,2.470000002,0,0,0,0,0,0,,
3472,2.471000002,0,0,0,0,0,0,,
3473,2.472000002,0,0,0,0,0,0,,
3474,2.473000002,0,0,0,0,0,0,,
3475,2.474000002,0,0,0,0,0,0,,
3476,2.475000002,0,0,0,0,0,0,,
3477,2.476000002,0,0,0,0,0,0,,
3478,2.477000002,0,0,0,0,0,0,,
3479,2.478000002,0,0,0,0,0,0,,
3480,2.479000002,0,0,0,0,0,0,,
3481,2.480000002,0,0,0,0,0,0,,
3482,2.481000002,0,0,0,0,0,0,,
3483,2.482000002,0,0,0,0,0,0,,
3484,2.483000002,0,0,0,0,0,0,,
3485,2.484000002,0,0,0,0,0,0,,
3486,2.485000002,0,0,0,0,0,0,,
3487,2.486000002,0,0,0,0,0,0,,
3488,2.487000002,0,0,0,0,0,0,,
3489,2.488000002,0,0,0,0,0,0,,
3490,2.489000002,0,0,0,0,0,0,,
3491,2.490000002,0,0,0,0,0,0,,
3492,2.491000002,0,0,0,0,0,0,,
